1721409854005,83,-80,4,0,3,12,3,11,4,13,10,5,9,5,8,6,7,6,6,7,5,8,4,9,3,9,2,13,10,2,11,1,12,1,13,1,14,2,14,3,14,3,14,3,14,4,13,4,13,4,13,5,13,6,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,1,19,0,19,-1,19,-2,19,-3,20,-4,19,-4,19,-5,19,-4,19,-4,19,-4,19,-4,19,-4,18,-4,18,-4,17,-3,17,-3,16,-2,16,-2,15,-1,15,0,15,1,15,2,14,2,14
1721409854025,83,-80,4,0,-11,15,-10,16,-8,15,-8,15,-6,15,-5,15,-4,15,-2,15,0,14,1,15,2,15,3,16,4,17,4,17,5,19,4,19,4,21,3,20,2,20,1,20,0,19,-1,19,-2,19,-2,19,-4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,18,-15,18,-16,16,-18,16,-18,14,-20,15,-20,14,-20,13,-20,13,-20,12,-21,13,-21,13,-20,13,-20,12,-20,12,-19,12,-19,13,-17,12,-18,13,-16,13,-16,14,-15,15,-14,15,-14,16,-14,17,-13,17
1721409854048,83,-80,4,0,19,1,19,0,17,-1,16,-1,15,-2,14,-3,13,-4,13,-5,12,-7,11,-8,13,10,-9,13,10,-11,11,-11,11,-11,11,-12,12,-13,13,-12,13,-12,13,-11,13,-11,14,-10,14,-10,14,-9,14,-8,15,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,-3,24,-1,24,0,25,2,25,3,25,5,24,6,24,7,24,8,24,7,24,7,24,7,25,7,24,7,23,7,23,7,23,7,22,6,22,5,22,5,22,4,22,4,22,3,22,2,22,2
1721409854065,83,-80,4,0,-7,13,-7,12,-5,12,-4,11,-3,13,10,-2,13,10,-1,9,0,9,2,9,3,8,4,8,5,8,6,9,7,9,7,9,7,13,10,8,11,7,11,7,11,6,11,5,11,5,11,5,11,5,12,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19,-10,18,-12,18,-13,17,-14,17,-14,16,-16,16,-16,15,-16,15,-16,15,-16,16,-16,15,-16,15,-15,14,-15,14,-15,15,-14,14,-14,14,-14,15,-13,15,-12,14,-12,15,-11,15,-11,15,-10
1721409854085,83,-80,4,0,-6,-21,-7,-19,-8,-17,-8,-16,-9,-14,-11,-12,-12,-11,-13,-9,-15,-8,-17,-6,-18,-4,-19,-3,-21,-3,-23,-4,-24,-3,-25,-4,-25,-6,-25,-7,-25,-7,-24,-7,-23,-8,-24,-8,-24,-10,-23,-11,-22,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-35,-1,-35,0,-36,2,-35,3,-35,6,-35,7,-35,8,-35,7,-35,7,-35,7,-35,8,-35,7,-35,7,-34,7,-33,7,-34,6,-32,6,-32,4,-30,4,-29,3,-29,1,-28,0,-27,-1,-26,-3,-25,-3,-25
1721409854105,83,-80,4,0,-9,-15,-9,-15,-9,-13,-10,-12,-10,-11,-11,-10,-12,-9,-13,-8,-14,-7,-16,-6,-16,-5,-18,-4,-19,-5,-19,-5,-21,-6,-20,-6,-21,-7,-21,-8,-20,-9,-20,-9,-18,-10,-18,-10,-19,-10,-18,-12,-17,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-22,-5,-24,-4,-23,-2,-24,-2,-23,0,-25,0,-24,1,-24,1,-24,1,-24,1,-25,1,-24,1,-24,1,-23,1,-24,1,-22,1,-23,0,-21,0,-21,-2,-20,-2,-19,-3,-19,-5,-18,-6,-18,-7,-18,-7,-18
1721409854125,83,-80,4,0,-19,7,-19,7,-17,8,-16,9,-15,9,-14,13,10,-13,11,-12,11,-11,12,-11,13,-10,14,-9,15,-9,17,-9,17,-10,18,-11,19,-11,18,-12,17,-12,17,-13,16,-13,15,-14,14,-15,13,-15,13,-16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,7,-24,5,-25,4,-25,2,-25,1,-26,0,-26,-1,-25,-2,-25,-2,-26,-2,-26,-3,-25,-3,-25,-3,-24,-3,-24,-2,-24,-2,-24,-1,-22,0,-22,0,-21,1,-21,3,-21,4,-21,5,-21,5,-21,6,-20
1721409854145,83,-80,4,0,0,-18,-1,-18,0,-18,-1,-16,-2,-16,-3,-15,-3,-14,-4,-13,-6,-13,-7,-12,-7,-11,-8,-12,-9,-12,-10,-12,-10,-13,-10,-13,-10,-13,-10,-14,-9,-13,-9,-14,-7,-13,-7,-13,-6,-14,-6,-14,-5,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,2,-23,3,-23,5,-23,6,-23,7,-23,9,-22,9,-22,9,-21,13,10,-21,9,-21,9,-21,9,-20,9,-20,8,-20,8,-20,7,-19,7,-19,6,-19,5,-19,4,-19,3,-19,2,-20,2,-20,1,-20,1
1721409854165,83,-80,4,0,1,-14,1,-14,0,-13,0,-12,-1,-11,-2,-10,-2,-9,-3,-8,-4,-8,-5,-7,-6,-6,-7,-5,-8,-5,-8,-5,-9,-5,-9,-5,-10,-6,-10,-6,-9,-6,-9,-7,-9,-6,-9,-6,-8,-7,-8,-7,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-21,5,-21,7,-21,8,-20,9,-20,13,10,-20,11,-19,11,-19,11,-18,11,-17,11,-18,13,10,-17,13,10,-17,9,-16,9,-17,8,-17,8,-16,7,-16,6,-16,6,-16,5,-16,4,-16,3,-16,3,-16,2
1721409854191,83,-80,4,0,-13,-10,-12,-9,-11,-7,-11,-6,-10,-4,-9,-2,-8,-1,-8,2,-7,3,-8,5,-7,7,-8,9,-8,11,-9,11,-9,13,-10,13,-11,13,-12,13,-12,12,-12,12,-13,12,-13,12,-14,11,-14,13,10,-15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,-25,-18,-27,-16,-27,-15,-29,-13,-29,-12,-30,-11,-29,-10,-29,-10,-27,-10,-27,-10,-27,-9,-26,-11,-25,-11,-24,-12,-24,-13,-23,-12,-22,-12,-21,-13,-20,-13,-18,-14,-18,-15,-17,-15,-16,-15,-15,-16,-14,-15
1721409854205,83,-80,4,0,-7,11,-5,13,10,-4,13,10,-2,9,-1,8,1,8,2,7,4,6,5,5,8,5,8,5,13,10,6,11,6,12,7,13,8,13,9,13,13,10,12,13,10,12,11,11,11,13,10,11,13,10,11,13,10,12,9,13,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,17,-15,16,-15,15,-16,14,-16,14,-17,13,-18,12,-17,12,-16,12,-16,12,-16,13,-16,13,-16,13,-15,13,-15,13,-15,13,-14,13,-13,13,-13,13,-12,13,-11,13,-10,14
1721409854225,83,-80,4,0,-10,-13,-10,-12,-10,-9,-10,-7,-11,-5,-11,-3,-12,-1,-12,2,-13,3,-14,5,-15,7,-16,8,-18,9,-19,13,10,-20,13,10,-22,13,10,-23,9,-23,8,-21,8,-22,7,-22,7,-23,5,-23,5,-23,3,-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-26,-9,-27,-8,-27,-7,-28,-5,-28,-4,-30,-3,-29,-3,-29,-4,-28,-3,-29,-4,-29,-4,-29,-4,-29,-3,-28,-4,-27,-4,-28,-5,-26,-5,-25,-6,-25,-6,-23,-7,-22,-8,-21,-9,-21,-10,-19,-11
1721409854253,83,-80,4,0,14,-3,13,-4,12,-5,11,-6,13,10,-7,13,10,-8,9,-9,8,-10,8,-11,7,-13,7,-14,7,-16,8,-16,8,-17,8,-18,13,10,-18,13,10,-18,11,-17,11,-17,11,-17,13,-16,13,-15,14,-14,14,-14,15,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,19,3,19,4,19,6,19,6,18,8,18,8,17,9,17,9,17,9,17,9,17,9,17,8,16,8,16,8,15,7,15,6,14,5,14,4,14,3,14,2,15,1,14,0,15,-1
1721409854266,83,-80,4,0,14,-4,14,-5,12,-6,12,-6,11,-7,11,-8,13,10,-8,9,-9,8,-10,8,-12,8,-12,8,-14,8,-15,8,-15,9,-16,13,10,-15,11,-16,11,-15,11,-14,11,-14,12,-13,13,-13,13,-12,13,-11,14,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-2,18,0,18,1,18,2,17,3,18,5,17,6,17,5,17,6,16,6,16,6,16,6,16,5,15,5,15,5,14,4,15,3,14,2,14,2,14,1,14,-1,15,-2,14,-2,15,-2,16,-3
1721409854285,83,-80,4,0,13,-11,13,-12,11,-11,11,-12,13,10,-12,9,-12,8,-13,7,-13,5,-14,5,-15,4,-15,4,-16,4,-18,4,-17,4,-19,5,-18,6,-19,6,-18,7,-17,7,-17,8,-16,8,-16,9,-16,13,10,-15,11,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-11,17,-11,17,-9,19,-8,18,-7,19,-6,19,-5,19,-4,18,-4,18,-4,19,-5,18,-4,18,-5,18,-4,18,-5,17,-5,17,-6,15,-6,16,-7,15,-7,15,-9,15,-9,14,-10,15,-11,15,-11
1721409854305,83,-80,4,0,-10,-16,-10,-16,-10,-15,-10,-14,-11,-12,-11,-12,-12,-11,-13,-9,-13,-9,-14,-8,-15,-8,-15,-7,-16,-7,-17,-7,-18,-8,-18,-9,-17,-9,-17,-9,-17,-10,-16,-10,-15,-11,-14,-11,-14,-12,-13,-13,-12,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-18,-9,-19,-8,-19,-7,-20,-6,-20,-4,-21,-4,-21,-4,-21,-3,-20,-3,-21,-3,-21,-3,-20,-3,-20,-3,-20,-3,-20,-4,-20,-5,-19,-5,-19,-6,-19,-7,-18,-8,-18,-9,-18,-9,-18,-9,-18,-9,-18,-10,-18
1721409854325,83,-80,4,0,-21,0,-20,1,-19,1,-18,2,-18,2,-17,4,-16,4,-15,5,-15,7,-15,8,-15,9,-15,13,10,-15,13,10,-15,11,-16,11,-17,11,-17,11,-17,13,10,-17,9,-17,8,-17,7,-18,6,-18,5,-18,5,-18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,2,-21,0,-21,-1,-22,-2,-22,-4,-22,-4,-22,-5,-21,-6,-21,-6,-22,-7,-22,-7,-21,-7,-22,-6,-21,-6,-21,-6,-21,-6,-21,-5,-20,-4,-21,-4,-21,-3,-21,-2,-21,-2,-22,-1,-22,0,-23
1721409854346,83,-80,4,0,-20,-14,-20,-14,-18,-12,-19,-11,-18,-9,-18,-8,-18,-7,-18,-6,-18,-5,-19,-3,-19,-2,-20,-1,-21,-1,-21,-1,-22,-2,-22,-2,-22,-3,-22,-3,-21,-4,-21,-4,-20,-5,-19,-5,-20,-6,-19,-7,-19,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,-10,-20,-12,-19,-12,-19,-14,-18,-14,-18,-17,-17,-17,-17,-17,-17,-18,-17,-17,-17,-19,-17,-19,-17,-18,-17,-18,-17,-18,-16,-18,-18,-18,-17,-17,-19,-17,-19,-16,-20,-16,-20,-16,-20,-15,-22,-15,-22,-15,-22,-15
1721409854365,83,-80,4,0,-6,18,-6,18,-4,17,-4,16,-3,16,-2,15,-1,14,0,14,1,14,2,14,2,14,3,14,3,15,4,15,5,16,4,16,4,16,3,16,3,15,2,15,1,14,1,14,0,15,0,14,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-2,17,-3,17,-4,17,-5,17,-6,18,-7,18,-7,18,-7,18,-8,18,-8,19,-8,18,-8,18,-8,18,-9,18,-8,19,-8,19,-7,18,-7,19,-7,19,-7,19,-6,20,-6,20,-6,21,-6,21,-6,21
1721409854384,83,-80,4,0,17,9,16,9,16,8,15,7,15,6,14,5,13,4,13,2,13,1,13,0,13,-2,13,-2,14,-3,15,-3,15,-3,16,-3,15,-3,15,-2,15,-2,15,-1,14,-1,14,-1,14,0,14,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,18,5,17,6,17,7,17,8,17,9,17,13,10,17,11,17,11,17,12,18,12,18,12,18,13,18,12,18,12,18,12,18,12,18,12,19,11,19,11,18,11,20,11,19,11,20,13,10,20,13
1721409854406,83,-80,4,0,-18,-8,-17,-8,-15,-7,-15,-6,-14,-5,-14,-4,-13,-2,-13,-1,-12,0,-13,1,-13,2,-13,3,-14,4,-14,4,-15,4,-16,4,-15,4,-16,4,-15,4,-15,3,-15,2,-15,2,-16,1,-15,1,-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,-5,-18,-6,-19,-7,-19,-9,-18,-9,-18,-10,-18,-11,-18,-11,-18,-11,-18,-12,-18,-12,-18,-12,-18,-12,-18,-13,-18,-12,-19,-12,-19,-12,-18,-12,-19,-11,-19,-10,-19,-10,-20,-10,-19,-11,-20,-10,-20,-10,-20,-10
1721409854425,83,-80,4,0,-1,-22,-1,-22,-1,-19,-2,-19,-3,-17,-4,-17,-5,-16,-6,-15,-8,-14,-10,-14,-10,-13,-12,-14,-13,-14,-12,-14,-14,-16,-13,-15,-13,-17,-12,-17,-11,-17,-11,-17,-9,-17,-9,-16,-9,-17,-8,-17,-7,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-21,-4,-22,-2,-21,-1,-23,0,-21,1,-23,2,-23,2,-23,2,-23,1,-23,2,-24,2,-24,1,-25,2,-24,3,-25,2,-24,2,-25,2,-23,1,-25,1,-24,0,-25,0,-25,-1,-25,-1,-26,-1,-25,-1,-26
1721409854445,83,-80,4,0,-14,-11,-14,-11,-13,-9,-13,-8,-13,-7,-13,-6,-13,-5,-13,-4,-13,-3,-14,-2,-14,-1,-15,-1,-15,-1,-16,-1,-16,-1,-17,-1,-16,-2,-16,-2,-16,-3,-15,-3,-15,-4,-15,-4,-15,-5,-14,-6,-14,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,-7,-15,-8,-15,-9,-14,-10,-14,-10,-14,-11,-14,-12,-13,-12,-13,-12,-14,-13,-14,-13,-14,-13,-15,-13,-14,-14,-14,-13,-15,-14,-15,-13,-14,-13,-15,-13,-15,-12,-16,-12,-16,-12,-16,-12,-16,-12,-16,-12,-16,-12
1721409854467,83,-80,4,0,3,17,3,17,4,16,4,14,5,13,6,12,6,11,7,13,10,8,13,10,9,9,13,10,9,11,9,12,9,11,9,12,9,12,13,10,12,13,10,11,11,11,11,11,11,13,10,13,10,9,13,10,9,11,9,12,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,6,17,5,16,4,17,3,17,3,19,2,18,2,19,2,19,2,19,2,20,2,20,2,20,2,20,2,20,2,20,2,20,2,19,3,20,3,20,4,20,4,20
1721409854486,83,-80,4,0,12,13,12,12,12,13,10,11,9,11,9,11,7,11,6,11,5,12,4,12,2,13,2,13,1,14,1,14,1,15,1,16,1,15,2,15,3,15,3,14,3,14,3,14,3,14,4,14,5,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,15,11,15,11,14,12,13,13,12,14,12,15,11,15,12,15,12,15,13,15,12,16,13,16,12,16,12,15,12,16,12,15,12,15,13,15,13,15,13,15,14,15,14,15,14,14,15,14,15
