1722450420779,83,-80,4,0,-33,-2,-33,-2,-30,-2,-29,-1,-27,-1,-26,-1,-23,0,-22,1,-20,1,-20,1,-19,0,-17,-1,-17,-2,-15,-4,-14,-7,-11,-9,-10,-13,-7,-15,-4,-17,-1,-18,2,-19,4,-19,6,-20,8,-21,11,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-7,14,-5,11,-5,11,-6,9,-5,9,-6,7,-7,5,-8,4,-8,0,-7,-1,-8,-3,-8,-6,-9,-9,-8,-12,-9,-15,-9,-18,-9,-20,-9,-23,-10,-25,-9,-27,-10,-28,-9,-29,-8,-30,-6,-31,-5,-33,-3
1722450420791,83,-80,4,0,21,24,21,23,20,22,19,20,18,18,17,17,16,15,16,14,15,13,14,12,13,11,11,12,9,12,7,13,4,14,0,14,-3,14,-6,14,-9,13,-13,13,-15,11,-17,9,-20,9,-21,7,-23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,-6,-15,-6,-13,-6,-13,-4,-11,-3,-11,-2,-10,0,-9,1,-8,2,-7,4,-6,6,-4,7,-2,9,1,11,2,13,4,16,6,18,8,19,13,10,21,11,23,13,24,14,24,15,24,17,24,19,24,21
1722450420809,83,-80,4,0,-18,18,-18,18,-16,17,-15,17,-14,15,-13,15,-11,14,-10,13,-9,13,-9,12,-9,11,-9,13,10,-10,9,-10,7,-11,5,-12,2,-13,-1,-13,-4,-12,-6,-12,-9,-11,-11,-10,-13,-10,-14,-9,-16,-8,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-13,4,-12,3,-11,2,-10,1,-9,0,-9,-1,-8,-2,-7,-3,-7,-4,-5,-6,-4,-7,-3,-8,-1,-10,1,-11,2,-14,4,-15,6,-16,8,-17,9,-18,13,10,-19,11,-19,13,-19,14,-19,15,-18,17
1722450420829,83,-80,4,0,-31,-19,-30,-19,-28,-17,-27,-16,-25,-14,-24,-13,-23,-12,-22,-10,-20,-9,-20,-8,-18,-9,-16,-10,-15,-11,-13,-12,-10,-14,-6,-15,-3,-17,0,-18,4,-19,8,-19,11,-19,13,-18,16,-18,19,-18,21,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,16,3,14,2,13,1,11,0,11,-2,13,10,-3,8,-4,7,-6,6,-7,4,-8,1,-10,-2,-12,-4,-13,-7,-16,-10,-17,-12,-19,-14,-20,-17,-21,-19,-22,-21,-23,-23,-24,-24,-23,-26,-22,-28,-22,-29
1722450420849,83,-80,4,0,28,-20,28,-19,26,-19,24,-19,22,-18,20,-17,18,-17,17,-17,15,-15,15,-15,14,-13,15,-11,15,-8,14,-6,16,-3,16,1,16,4,15,8,14,11,13,15,11,17,9,20,8,22,6,25,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,15,-10,13,-8,11,-7,11,-5,13,10,-4,13,10,-2,13,10,0,9,2,9,4,8,6,6,8,4,13,10,3,13,1,16,0,18,-3,21,-4,23,-6,25,-8,27,-9,28,-11,30,-12,30,-13,30,-15
1722450420876,83,-80,4,0,17,-18,16,-18,15,-17,14,-17,13,-16,12,-15,11,-14,9,-14,9,-13,8,-13,8,-11,8,-10,9,-8,9,-7,13,10,-5,11,-2,11,1,12,3,11,6,11,9,13,10,13,10,13,10,12,9,15,8,16,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,11,-5,13,10,-4,8,-3,8,-2,8,-1,8,0,7,1,6,2,5,3,5,5,3,6,2,8,0,9,-1,11,-3,13,-5,14,-6,15,-7,16,-9,17,-10,18,-11,19,-12,19,-13,19
1722450420921,83,-80,4,0,-2,-25,-1,-24,-2,-22,-2,-21,-2,-19,-3,-18,-3,-17,-3,-16,-3,-15,-4,-14,-3,-13,-1,-12,0,-12,2,-11,5,-11,7,-9,9,-8,11,-7,13,-5,14,-3,16,-1,17,0,17,2,18,3,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,13,10,2,8,3,8,5,6,5,5,4,5,6,3,5,1,6,-1,6,-2,5,-4,5,-6,5,-8,6,-11,5,-13,5,-15,5,-17,5,-18,5,-19,4,-21,4,-22,3,-23,1,-23,0,-24,-1
1722450420954,83,-80,4,0,17,32,17,31,16,28,16,27,16,25,15,22,14,20,13,18,13,17,12,16,13,10,16,9,15,5,16,3,16,0,17,-4,17,-8,17,-12,17,-16,16,-20,15,-22,13,-26,12,-28,11,-30,9,-32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,-13,-11,-13,-11,-11,-11,-9,-10,-7,-10,-6,-10,-3,-10,-1,-10,1,-9,3,-8,6,-7,8,-5,12,-3,14,-2,17,-1,21,1,23,2,25,4,28,6,30,7,32,8,33,9,33,12,33,13,33,16
1722450420969,83,-80,4,0,17,31,17,30,17,27,16,25,15,23,15,21,14,19,13,17,12,16,12,15,13,10,15,8,14,6,15,4,16,0,17,-4,17,-7,18,-12,17,-15,17,-19,16,-22,14,-24,13,-27,13,-29,11,-31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,-13,-11,-12,-10,-10,-11,-8,-10,-7,-10,-5,-10,-3,-10,-1,-9,1,-9,3,-8,6,-6,8,-5,11,-3,14,-2,17,0,20,1,23,3,25,4,28,6,29,8,31,9,32,13,10,32,13,32,14,32
1722450420990,83,-80,4,0,13,-27,13,-27,11,-26,13,10,-24,8,-23,7,-22,7,-20,5,-19,5,-17,4,-17,5,-16,6,-14,8,-13,9,-11,12,-10,14,-7,17,-5,18,-3,20,0,21,3,22,6,23,8,23,11,24,13,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,13,-7,12,-4,13,10,-3,9,-2,9,-1,9,1,8,3,7,4,6,5,4,6,2,8,0,13,10,-2,12,-5,13,-7,15,-10,16,-12,17,-13,18,-16,18,-18,19,-20,19,-22,19,-23,18,-24,17
