1721764239836,83,-80,4,0,24,-5,23,-5,23,-5,22,-5,22,-5,22,-6,21,-6,21,-6,20,-8,21,-9,20,-8,20,-8,21,-8,20,-7,20,-7,20,-6,19,-5,18,-4,17,-5,16,-5,16,-4,16,-4,17,-4,16,-4,17,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-5,16,-4,16,-4,17,-2,17,-2,18,-1,19,0,19,1,19,2,19,2,19,2,19,1,19,1,18,1,18,1,19,0,18,-1,18,-1,19,-2,20,-3,21,-4,21,-5,22,-5,23,-6,23,-6,25,-5
1721764239848,83,-80,4,0,23,-15,22,-14,22,-14,21,-15,21,-15,20,-15,20,-15,19,-16,18,-16,19,-18,18,-17,18,-17,18,-16,19,-15,19,-15,18,-14,18,-13,17,-13,16,-12,16,-12,15,-11,16,-11,16,-11,16,-11,17,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-12,14,-11,15,-11,16,-11,17,-11,18,-9,19,-9,20,-9,20,-7,21,-8,21,-7,20,-7,20,-7,19,-7,19,-8,20,-9,18,-9,19,-10,19,-11,19,-12,20,-13,20,-14,21,-15,22,-17,22,-17,23,-16
1721764239863,83,-80,4,0,-24,20,-25,20,-22,19,-23,19,-21,20,-21,20,-19,21,-19,21,-18,21,-19,22,-19,22,-19,21,-20,22,-18,21,-19,21,-18,19,-18,18,-17,17,-16,16,-16,16,-16,15,-16,15,-16,15,-17,14,-18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,14,-15,15,-16,13,-19,14,-18,13,-20,13,-21,13,-22,12,-23,11,-23,13,10,-23,13,10,-23,13,10,-23,13,10,-22,11,-22,11,-22,11,-21,13,-20,13,-21,15,-20,16,-21,18,-22,19,-22,20,-23,21
1721764239880,83,-80,4,0,-13,15,-13,15,-12,14,-12,14,-11,15,-10,15,-10,15,-9,15,-9,15,-9,15,-10,15,-10,15,-10,15,-9,14,-10,15,-10,14,-10,13,-9,12,-9,11,-9,11,-8,13,10,-9,13,10,-10,11,-9,13,10,-10,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,11,-8,13,10,-9,13,10,-10,13,10,-10,13,10,-11,13,10,-12,11,-12,13,10,-13,9,-14,9,-14,9,-13,8,-14,8,-13,8,-13,9,-12,13,10,-12,13,10,-11,13,10,-11,11,-11
1721764239907,83,-80,4,0,13,-22,14,-23,12,-21,12,-22,11,-22,11,-22,13,10,-22,13,10,-22,8,-22,8,-23,9,-23,8,-22,9,-23,9,-21,13,10,-22,13,10,-20,13,10,-19,13,10,-18,9,-17,8,-17,9,-16,8,-15,9,-16,9,-16,11,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-16,6,-17,8,-16,9,-18,9,-16,11,-18,12,-17,13,-17,14,-16,14,-16,14,-16,14,-16,14,-16,13,-16,14,-16,13,-16,12,-17,12,-17,13,-19,12,-19,11,-21,12,-21,11,-21
1721764239921,83,-80,4,0,-24,-26,-22,-25,-23,-25,-22,-23,-22,-22,-22,-21,-23,-21,-23,-20,-24,-20,-25,-19,-25,-19,-24,-19,-23,-19,-24,-20,-21,-20,-21,-20,-19,-18,-18,-18,-18,-17,-18,-17,-17,-17,-17,-16,-17,-16,-16,-17,-15,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,-14,-17,-15,-17,-17,-16,-17,-16,-19,-16,-20,-16,-22,-15,-23,-14,-24,-14,-25,-13,-25,-14,-24,-14,-24,-13,-24,-13,-22,-14,-24,-15,-22,-16,-23,-17,-21,-18,-22,-20,-22,-21,-23,-23,-23,-24,-24,-24,-24,-25,-25
1721764239949,83,-80,4,0,9,19,9,19,9,19,9,17,9,17,13,10,16,13,10,16,13,10,15,11,15,11,16,11,15,13,10,15,13,10,15,11,15,13,10,14,9,15,9,14,8,13,8,12,8,12,7,11,7,11,7,12,6,12,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,6,12,6,12,6,13,5,14,5,15,4,16,4,17,3,17,2,17,2,17,2,17,2,17,2,16,3,16,4,17,4,16,5,16,6,16,7,17,8,17,8,17,9,18
1721764239962,83,-80,4,0,-2,27,-3,27,-2,25,-2,25,0,24,0,24,1,24,1,23,2,23,3,23,2,23,3,23,2,24,2,22,2,23,0,21,1,21,0,19,0,18,1,18,0,17,0,16,0,17,0,17,-2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,18,-1,17,-1,19,-2,19,-3,21,-4,21,-5,21,-6,21,-7,20,-7,21,-7,20,-7,20,-7,20,-6,21,-6,20,-5,21,-4,21,-3,22,-3,22,-1,23,-1,25,-1,25,-1,27,-1,27,-1,28
1721764239988,83,-80,4,0,-3,-27,-3,-27,-3,-25,-4,-26,-4,-25,-5,-24,-5,-24,-6,-23,-6,-23,-7,-23,-6,-23,-6,-23,-6,-23,-6,-22,-5,-23,-4,-21,-4,-21,-4,-19,-4,-18,-4,-18,-4,-17,-4,-16,-3,-17,-3,-18,-2,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-16,-6,-18,-4,-18,-4,-19,-4,-19,-3,-22,-2,-22,-1,-22,0,-23,1,-22,2,-23,2,-22,2,-22,2,-22,1,-22,0,-22,-1,-22,-1,-21,-2,-23,-3,-23,-4,-24,-4,-25,-5,-25,-5,-27,-4,-28,-5,-28
1721764240003,83,-80,4,0,20,5,19,5,18,5,18,4,18,4,17,3,17,3,17,2,17,2,17,1,17,1,16,1,16,2,17,2,16,2,15,3,15,3,13,3,13,2,12,2,12,2,12,2,12,2,12,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,1,13,1,13,2,14,2,14,3,15,5,15,6,15,6,15,7,15,7,14,7,14,7,14,7,14,6,15,6,14,5,15,5,16,4,17,4,17,4,18,4,18,4,20,4,20,4,21,5
