1726197152452,83,-80,4,0,-23,6,-24,6,-22,5,-22,6,-21,6,-21,7,-20,7,-20,8,-19,8,-19,9,-20,9,-20,9,-20,13,10,-20,11,-20,11,-21,9,-21,8,-21,8,-21,6,-20,5,-20,3,-19,2,-18,1,-16,0,-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,-14,-1,-15,-2,-15,-3,-15,-4,-15,-5,-15,-5,-15,-5,-15,-5,-15,-6,-15,-6,-15,-6,-15,-6,-15,-5,-15,-5,-15,-4,-15,-3,-15,-2,-15,-1,-15,1,-16,3,-17,4,-17,5,-19,5,-20,6,-22
1726197152472,83,-80,4,0,-20,8,-21,8,-19,8,-20,8,-19,8,-19,8,-18,8,-17,9,-17,13,10,-17,11,-17,11,-17,11,-18,12,-17,11,-18,12,-18,11,-19,13,10,-18,9,-18,7,-18,6,-17,4,-16,3,-16,3,-15,2,-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,2,-12,1,-13,0,-14,-1,-14,-2,-14,-2,-14,-3,-13,-3,-13,-3,-13,-3,-14,-3,-14,-2,-14,-2,-14,-2,-14,-1,-14,-1,-13,0,-13,1,-13,2,-13,3,-14,5,-15,6,-15,7,-17,8,-18,9
1726197152495,83,-80,4,0,5,-37,13,10,-36,6,-31,7,-34,7,-31,9,-30,7,-35,3,-31,3,-33,-1,-33,0,-34,-1,-33,1,-34,-1,-35,2,-33,2,-38,5,-36,8,-32,4,-33,5,-31,7,-28,11,-25,9,-26,13,10,-24,9,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-15,11,-16,15,-15,15,-15,16,-14,17,-13,17,-12,18,-12,16,-11,15,-11,17,-12,15,-16,17,-13,17,-15,16,-15,14,-18,13,-17,12,-19,7,-20,8,-20,9,-22,7,-25,6,-26,5,-30,6,-32
1726197152514,83,-80,4,0,26,-1,27,-1,26,-1,26,-1,25,-2,25,-3,24,-4,24,-5,24,-6,24,-6,24,-6,25,-6,26,-6,25,-6,26,-6,26,-5,27,-4,25,-3,25,-1,24,0,23,1,21,2,21,3,19,3,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,13,4,14,6,13,7,13,8,12,8,13,9,12,9,12,9,12,9,13,8,13,8,13,8,13,8,13,7,13,6,13,5,14,4,15,3,15,1,17,0,19,-1,19,-2,22,-2,24,-3,25,-4
1726197152544,83,-80,4,0,-24,-18,-24,-19,-23,-19,-23,-18,-23,-17,-23,-16,-23,-15,-24,-14,-25,-13,-25,-13,-27,-13,-27,-13,-27,-13,-27,-13,-28,-14,-28,-15,-27,-16,-25,-17,-23,-17,-23,-18,-20,-18,-19,-17,-17,-18,-15,-17,-13,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-12,-5,-14,-5,-15,-5,-17,-4,-17,-2,-17,-1,-17,-1,-17,-1,-17,-2,-17,-2,-17,-2,-17,-3,-17,-4,-16,-4,-16,-5,-15,-5,-14,-7,-13,-9,-13,-11,-12,-13,-12,-15,-12,-17,-13,-20,-13,-22,-14,-23,-16
1726197152554,83,-80,4,0,-14,15,-15,16,-14,15,-14,15,-13,15,-13,15,-12,16,-12,16,-11,17,-10,17,-11,18,-10,18,-11,19,-11,19,-12,19,-12,19,-12,19,-14,17,-14,16,-14,15,-14,13,-14,12,-14,11,-13,13,10,-13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,2,-9,1,-10,1,-12,0,-12,-1,-12,-1,-12,-2,-11,-2,-11,-1,-12,-1,-12,-1,-11,-1,-12,0,-11,0,-11,0,-10,1,-10,2,-9,3,-10,4,-9,6,-9,7,-9,9,-9,11,-11,13,-11,14,-12
1726197152573,83,-80,4,0,2,-28,2,-29,3,-30,2,-29,2,-29,0,-28,-1,-28,-2,-28,-3,-29,-5,-29,-5,-29,-5,-30,-5,-31,-6,-31,-6,-32,-5,-32,-3,-33,-2,-32,0,-30,1,-30,3,-27,3,-25,4,-25,5,-24,6,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-7,13,10,-8,11,-7,13,-7,14,-6,15,-6,15,-5,14,-5,14,-6,14,-5,14,-6,13,-6,13,-6,12,-6,11,-6,13,10,-8,9,-8,7,-10,6,-11,4,-12,3,-15,2,-17,1,-19,1,-22,0,-24
1726197152592,83,-80,4,0,17,-12,19,-12,18,-12,18,-12,17,-13,17,-13,16,-13,15,-14,15,-15,15,-16,15,-17,15,-18,16,-18,15,-18,17,-18,17,-18,18,-17,18,-16,19,-14,19,-13,18,-11,18,-9,18,-9,16,-7,16,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,4,9,5,13,10,5,9,6,9,7,8,7,8,7,8,7,8,7,8,7,8,5,9,6,9,5,9,5,8,3,8,2,8,1,8,-1,9,-3,9,-4,13,10,-6,11,-8,13,-9,14,-11
1726197152611,83,-80,4,0,19,8,20,9,19,8,20,8,19,7,20,6,20,5,19,5,20,4,21,3,22,2,22,2,23,2,23,3,24,3,24,4,24,5,23,6,22,8,21,8,19,9,18,9,17,9,15,13,10,13,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,13,10,1,11,0,12,0,13,-2,13,-2,12,-2,12,-2,12,-1,12,-1,12,-1,11,0,11,1,11,1,11,1,13,10,2,9,3,8,4,7,6,6,8,5,13,10,5,12,5,14
1726197152632,83,-80,4,0,-27,4,-28,3,-26,3,-26,3,-26,4,-26,4,-25,5,-25,6,-24,8,-24,9,-25,13,10,-25,13,10,-27,11,-25,13,10,-28,11,-27,13,10,-28,9,-28,7,-28,6,-28,5,-26,2,-26,1,-25,0,-23,-1,-21,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-10,-9,-11,-10,-12,-10,-14,-9,-14,-8,-15,-7,-15,-7,-15,-7,-14,-8,-13,-8,-14,-9,-14,-10,-13,-10,-12,-10,-12,-10,-11,-9,-10,-9,-8,-11,-6,-12,-5,-13,-2,-15,0,-17,1,-19,3
