1726027920928,83,-80,4,0,-20,3,-20,4,-20,4,-19,4,-19,4,-18,4,-18,4,-17,5,-16,5,-16,6,-16,6,-15,6,-15,6,-15,7,-14,7,-14,6,-14,6,-14,6,-13,5,-13,6,-13,5,-13,5,-13,5,-12,4,-13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,6,-18,4,-19,4,-20,3,-20,2,-21,1,-22,0,-22,-1,-22,-2,-23,-3,-23,-4,-22,-4,-22,-4,-21,-4,-21,-4,-20,-4,-20,-4,-20,-3,-20,-2,-19,-1,-19,-1,-19,0,-19,1,-20,2,-20,3,-20,3
1726027920947,83,-80,4,0,-20,2,-21,2,-19,2,-20,3,-19,3,-19,3,-18,3,-18,3,-16,4,-16,4,-16,4,-16,5,-16,5,-15,5,-15,6,-14,6,-15,6,-14,5,-13,5,-13,5,-13,4,-13,4,-13,4,-13,3,-13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,4,-19,3,-19,2,-20,1,-20,0,-21,-1,-22,-2,-22,-3,-22,-4,-22,-5,-22,-6,-22,-6,-21,-7,-21,-7,-20,-7,-19,-6,-19,-5,-19,-5,-19,-4,-19,-3,-19,-2,-19,-1,-19,-1,-20,0,-20,1,-21,1
1726027920968,83,-80,4,0,-22,2,-22,3,-22,3,-22,3,-21,4,-20,4,-20,4,-20,4,-19,5,-18,5,-17,5,-17,6,-17,7,-16,7,-16,7,-16,7,-16,7,-15,6,-15,6,-14,6,-14,5,-14,5,-14,5,-14,4,-14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,4,-20,2,-21,2,-22,1,-23,0,-24,-2,-24,-3,-24,-4,-25,-5,-25,-6,-25,-7,-24,-7,-24,-8,-23,-8,-22,-7,-22,-7,-21,-6,-21,-5,-21,-4,-21,-3,-21,-2,-21,-1,-22,0,-22,0,-22,1,-23,1
1726027920994,83,-80,4,0,20,5,21,4,20,3,21,4,21,3,20,2,19,2,19,1,18,1,18,0,17,0,17,0,17,-1,17,-1,17,-2,16,-1,17,-2,16,-2,15,-2,15,-2,15,-1,14,-1,14,0,14,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,20,3,19,4,20,5,20,7,21,9,21,13,10,21,13,10,21,12,20,12,20,14,19,14,19,14,18,14,18,13,17,13,18,12,17,13,10,18,13,10,18,9,19,8,19,7,19,7,20,7
1726027921010,83,-80,4,0,17,12,18,12,18,11,19,11,18,11,17,13,10,17,9,16,9,16,7,17,7,16,6,16,6,16,6,16,5,16,5,16,5,16,5,15,4,14,4,14,4,13,5,13,5,13,5,12,5,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,18,13,10,17,13,10,17,12,17,13,17,15,16,16,16,17,15,18,15,19,15,20,14,19,13,19,13,19,12,19,12,18,12,17,12,16,13,16,13,15,14,14,15,14,16,13,17,13,17
1726027921027,83,-80,4,0,12,18,11,18,12,17,12,17,12,17,12,16,12,15,12,14,12,13,12,13,12,12,12,11,12,11,13,11,13,13,10,13,11,12,13,10,12,13,10,11,9,11,9,11,9,13,10,9,13,10,13,10,9,13,10,9,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,11,16,11,17,13,10,18,13,10,19,9,21,8,22,8,22,6,23,5,24,5,24,4,23,4,23,3,22,3,22,4,22,3,21,4,20,5,20,6,19,7,19
1726027921047,83,-80,4,0,21,4,21,3,21,3,21,3,20,3,20,2,20,2,18,1,18,1,18,0,17,0,17,-1,17,-1,17,-2,17,-2,17,-1,17,-2,16,-1,15,-1,15,-1,14,-1,14,0,15,0,14,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,20,2,20,3,20,4,21,5,21,7,22,9,21,9,21,11,21,12,21,13,20,13,19,13,18,13,18,13,18,12,18,11,18,13,10,18,13,10,18,9,18,8,19,6,19,6,20,6,21,5
1726027921067,83,-80,4,0,21,5,21,5,20,4,21,4,20,4,20,3,19,3,19,2,18,1,18,0,17,0,17,-1,17,-1,17,-2,17,-1,16,-2,16,-2,16,-1,15,-1,15,-1,15,-1,14,-1,14,-1,14,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,19,4,20,5,20,6,20,8,21,9,20,11,20,12,20,14,20,14,20,14,19,14,19,15,18,14,17,14,17,13,17,12,17,11,18,11,17,11,18,9,18,8,19,7,20,6,20,6,22,6
1726027921089,83,-80,4,0,12,18,12,18,12,17,12,17,12,17,12,16,12,15,12,14,12,13,13,13,12,12,12,12,13,11,13,11,13,11,12,11,13,11,12,13,10,11,13,10,11,13,10,13,10,9,13,10,13,10,13,10,13,10,9,13,10,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,12,16,11,16,11,18,13,10,19,13,10,21,9,22,8,22,7,23,6,23,5,24,5,23,4,23,3,23,4,22,4,21,4,21,5,20,6,20,7,19,7
1726027921119,83,-80,4,0,-9,21,-8,20,-7,21,-7,20,-6,20,-6,20,-5,19,-5,19,-4,18,-3,18,-3,18,-3,17,-2,17,-1,18,-1,17,-1,17,-1,16,-1,16,-1,15,-2,15,-2,14,-2,14,-2,14,-3,14,-4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,19,-6,19,-7,20,-8,19,-10,20,-11,20,-13,20,-14,20,-15,20,-16,20,-16,19,-16,19,-17,18,-16,17,-16,16,-16,16,-14,16,-14,17,-13,17,-12,17,-11,18,-11,18,-10,19,-9,20,-9,20,-8,20
